entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R,mae_1,mfe_1,close_1,mae_2,mfe_2,close_2,mae_3,mfe_3,close_3,mae_4,mfe_4,close_4,mae_5,mfe_5,close_5,mae_6,mfe_6,close_6,mae_7,mfe_7,close_7,mae_8,mfe_8,close_8,mae_change_1_8,mae_change_2_8,mae_change_3_8,mae_change_5_8,mfe_change_1_8,mfe_change_2_8,mfe_change_3_8,mfe_change_5_8,close_change_1_8,close_change_2_8,close_change_3_8,close_change_5_8,mfe_minus_mae_8,mfe_to_mae_8,mae_speed_1_8,mae_speed_3_8,mae_speed_5_8,mfe_speed_1_8,mfe_speed_3_8,mfe_speed_5_8,mae_path_std_8,mfe_path_std_8,close_path_std_8,final_profitable,early_adverse,recovery_group,mae_threshold,strategy_R,strategy_exit_bar,strategy_exit_reason,filter_triggered,mae_crossing_bar
2023-12-15 14:00:00-05:00,2023-12-15 14:12:00-05:00,2023-12-14,0.8607985327787746,0.5477041578106062,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,86,16773.0,21,1.57,0.11,-1.16,1,17,LOSS,stop,-1.0444,11,0.1,0.11,0.01,0.42,0.11,-0.4,0.79,0.11,-0.74,0.84,0.11,-0.54,0.84,0.11,-0.24,0.84,0.11,-0.43,0.94,0.11,-0.87,0.96,0.11,-0.8,0.96,0.11,-0.82,0.96,0.11,-0.72,0.99,0.11,-0.87,1.25,0.11,-1.18,1.25,0.11,-1.03,1.25,0.11,-0.93,1.25,0.11,-1.18,1.47,0.11,-1.39,1.57,0.11,-1.46,1.57,0.11,-1.29,1.57,0.11,-1.44,1.57,0.11,-1.16,0.1,0.11,0.01,0.42,0.11,-0.4,0.79,0.11,-0.74,0.84,0.11,-0.54,0.84,0.11,-0.24,0.84,0.11,-0.43,0.94,0.11,-0.87,0.96,0.11,-0.8,0.86,0.54,0.1699999999999999,0.12,0.0,0.0,0.0,0.0,-0.81,-0.4,-0.06,-0.56,-0.85,0.1145833333333333,0.12,0.0339999999999999,0.04,0.01375,0.0,0.0,0.2996158254450903,0.0,0.2996873370698201,False,True,FAILURE,1.0,1.18,12,mae_filter_exit,True,12.0
2023-12-21 10:08:00-05:00,2023-12-21 10:13:00-05:00,2023-12-20,1.0,0.5639305099334259,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,87,16852.75,21,3.23,0.36,-1.14,1,15,LOSS,stop,-1.0444,11,0.27,0.36,0.14,0.66,0.36,-0.55,0.66,0.36,-0.12,0.66,0.36,-0.42,1.36,0.36,-1.18,1.67,0.36,-1.35,1.67,0.36,-1.45,1.69,0.36,-1.55,1.91,0.36,-1.71,1.93,0.36,-1.84,2.16,0.36,-1.86,2.36,0.36,-2.24,2.62,0.36,-2.61,3.07,0.36,-2.96,3.23,0.36,-2.94,3.23,0.36,-2.92,3.23,0.36,-2.45,3.23,0.36,-1.84,3.23,0.36,-1.24,3.23,0.36,-1.14,0.27,0.36,0.14,0.66,0.36,-0.55,0.66,0.36,-0.12,0.66,0.36,-0.42,1.36,0.36,-1.18,1.67,0.36,-1.35,1.67,0.36,-1.45,1.69,0.36,-1.55,1.42,1.0299999999999998,1.0299999999999998,0.3299999999999998,0.0,0.0,0.0,0.0,-1.69,-1.0,-1.4300000000000002,-0.3700000000000001,-1.33,0.2130177514792899,0.21125,0.2059999999999999,0.1099999999999999,0.045,0.0,0.0,0.5771852883978048,0.0,0.6529055937007389,False,True,FAILURE,1.0,1.18,5,mae_filter_exit,True,5.0
2023-12-21 12:09:00-05:00,2023-12-21 12:29:00-05:00,2023-12-20,1.0,0.4122547383583059,25.0,1.75,20,-6.5,-7.609999999999999,-0.3044,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,88,16832.75,21,0.83,0.11,-0.26,14,6,LOSS,timeout,-0.3044,11,0.46,0.05,-0.26,0.75,0.05,-0.58,0.75,0.05,-0.32,0.75,0.05,-0.04,0.75,0.05,-0.2,0.83,0.05,-0.69,0.83,0.05,-0.38,0.83,0.05,-0.18,0.83,0.05,-0.51,0.83,0.05,-0.42,0.83,0.05,-0.34,0.83,0.05,-0.11,0.83,0.05,-0.22,0.83,0.11,-0.01,0.83,0.11,-0.42,0.83,0.11,-0.22,0.83,0.11,-0.24,0.83,0.11,-0.24,0.83,0.11,-0.09,0.83,0.11,-0.26,0.46,0.05,-0.26,0.75,0.05,-0.58,0.75,0.05,-0.32,0.75,0.05,-0.04,0.75,0.05,-0.2,0.83,0.05,-0.69,0.83,0.05,-0.38,0.83,0.05,-0.18,0.3699999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0,0.0,0.0,0.0,0.08,0.3999999999999999,0.14,0.02,-0.7799999999999999,0.0602409638554216,0.10375,0.0159999999999999,0.0266666666666666,0.00625,0.0,0.0,0.121295094707082,0.0,0.2148379788185904,False,True,FAILURE,1.0,-0.3044,20,timeout,False,
2024-01-11 11:39:00-05:00,2024-01-11 11:49:00-05:00,2024-01-10,0.777524676479805,0.5848337402729716,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,10,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,89,16779.0,21,1.38,1.04,0.24,7,11,LOSS,stop,-1.0444,11,0.51,0.26,-0.27,0.59,0.26,-0.43,0.59,0.26,-0.12,0.59,0.26,0.06,0.59,0.41,0.37,0.59,0.91,0.82,0.59,1.04,0.19,0.75,1.04,-0.63,0.76,1.04,-0.49,1.17,1.04,-1.1,1.38,1.04,-0.94,1.38,1.04,-0.37,1.38,1.04,-0.18,1.38,1.04,0.28,1.38,1.04,0.11,1.38,1.04,-0.01,1.38,1.04,0.15,1.38,1.04,-0.01,1.38,1.04,0.02,1.38,1.04,0.24,0.51,0.26,-0.27,0.59,0.26,-0.43,0.59,0.26,-0.12,0.59,0.26,0.06,0.59,0.41,0.37,0.59,0.91,0.82,0.59,1.04,0.19,0.75,1.04,-0.63,0.24,0.16,0.16,0.16,0.78,0.78,0.78,0.6300000000000001,-0.36,-0.2,-0.51,-1.0,0.29,1.3866666666666667,0.09375,0.032,0.0533333333333333,0.13,0.156,0.21,0.0667618368317024,0.3714065927563176,0.4656926484894761,False,True,FAILURE,1.0,1.1,10,mae_filter_exit,True,10.0
2024-01-24 11:14:00-05:00,2024-01-24 11:22:00-05:00,2024-01-23,1.0,0.4065151328848214,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,8,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,90,17695.25,21,1.11,0.29,-0.46,1,8,LOSS,stop,-1.0444,11,0.12,0.29,0.01,0.31,0.29,-0.23,0.43,0.29,-0.4,0.63,0.29,-0.56,0.68,0.29,-0.64,0.81,0.29,-0.61,0.81,0.29,-0.7,1.11,0.29,-0.88,1.11,0.29,-0.77,1.11,0.29,-0.64,1.11,0.29,-0.77,1.11,0.29,-0.73,1.11,0.29,-0.82,1.11,0.29,-0.78,1.11,0.29,-0.52,1.11,0.29,-0.65,1.11,0.29,-0.59,1.11,0.29,-0.32,1.11,0.29,-0.54,1.11,0.29,-0.46,0.12,0.29,0.01,0.31,0.29,-0.23,0.43,0.29,-0.4,0.63,0.29,-0.56,0.68,0.29,-0.64,0.81,0.29,-0.61,0.81,0.29,-0.7,1.11,0.29,-0.88,0.99,0.8,0.6800000000000002,0.43,0.0,0.0,0.0,0.0,-0.89,-0.65,-0.48,-0.24,-0.8200000000000001,0.2612612612612612,0.13875,0.136,0.1433333333333333,0.03625,0.0,0.0,0.3157191337701461,0.0,0.2835205963795727,False,True,FAILURE,1.0,0.88,8,mae_filter_exit,True,8.0
2024-01-24 14:28:00-05:00,2024-01-24 14:40:00-05:00,2024-01-23,0.9283246531855504,0.4597173672469216,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,91,17642.25,21,1.81,0.18,-1.76,6,20,LOSS,stop,-1.0444,11,0.25,0.09,-0.2,0.69,0.09,-0.63,0.77,0.09,-0.48,0.77,0.09,-0.34,0.77,0.09,-0.07,0.77,0.18,-0.12,0.77,0.18,-0.16,0.77,0.18,-0.72,0.77,0.18,-0.47,0.77,0.18,-0.35,0.85,0.18,-0.83,1.08,0.18,-1.02,1.13,0.18,-0.96,1.13,0.18,-0.81,1.43,0.18,-1.32,1.59,0.18,-1.44,1.8,0.18,-1.72,1.8,0.18,-1.56,1.8,0.18,-1.54,1.81,0.18,-1.76,0.25,0.09,-0.2,0.69,0.09,-0.63,0.77,0.09,-0.48,0.77,0.09,-0.34,0.77,0.09,-0.07,0.77,0.18,-0.12,0.77,0.18,-0.16,0.77,0.18,-0.72,0.52,0.08,0.0,0.0,0.09,0.09,0.09,0.09,-0.52,-0.0899999999999999,-0.24,-0.6499999999999999,-0.5900000000000001,0.2337662337662337,0.09625,0.0,0.0,0.0225,0.018,0.03,0.1819733104449268,0.0465794252556089,0.2453568829277059,False,True,FAILURE,1.0,1.02,12,mae_filter_exit,True,12.0
2024-01-24 16:08:00-05:00,2024-01-24 16:28:00-05:00,2024-01-23,0.8749403444305744,0.4450631488345131,25.0,1.75,20,-16.0,-17.11,-0.6844,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,92,17582.0,21,0.96,0.14,-0.64,1,4,LOSS,timeout,-0.6844,11,0.39,0.14,-0.22,0.85,0.14,-0.82,0.85,0.14,-0.71,0.96,0.14,-0.65,0.96,0.14,-0.61,0.96,0.14,-0.58,0.96,0.14,-0.49,0.96,0.14,-0.34,0.96,0.14,-0.48,0.96,0.14,-0.46,0.96,0.14,-0.53,0.96,0.14,-0.55,0.96,0.14,-0.41,0.96,0.14,-0.27,0.96,0.14,-0.28,0.96,0.14,-0.33,0.96,0.14,-0.47,0.96,0.14,-0.58,0.96,0.14,-0.51,0.96,0.14,-0.64,0.39,0.14,-0.22,0.85,0.14,-0.82,0.85,0.14,-0.71,0.96,0.14,-0.65,0.96,0.14,-0.61,0.96,0.14,-0.58,0.96,0.14,-0.49,0.96,0.14,-0.34,0.57,0.1099999999999999,0.1099999999999999,0.0,0.0,0.0,0.0,0.0,-0.12,0.4799999999999999,0.3699999999999999,0.2699999999999999,-0.82,0.1458333333333333,0.12,0.022,0.0,0.0175,0.0,0.0,0.1967912236719049,0.0,0.1962323695447386,False,True,FAILURE,1.0,-0.6844,20,timeout,False,
2024-01-31 10:37:00-05:00,2024-01-31 10:57:00-05:00,2024-01-30,1.0,0.4030898136275009,25.0,1.75,20,-6.75,-7.859999999999999,-0.3143999999999999,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,93,17284.0,21,0.93,0.02,-0.27,1,6,LOSS,timeout,-0.3143999999999999,11,0.49,0.02,-0.35,0.54,0.02,-0.3,0.67,0.02,-0.48,0.67,0.02,-0.44,0.79,0.02,-0.69,0.93,0.02,-0.86,0.93,0.02,-0.6,0.93,0.02,-0.45,0.93,0.02,-0.37,0.93,0.02,-0.73,0.93,0.02,-0.69,0.93,0.02,-0.52,0.93,0.02,-0.38,0.93,0.02,-0.28,0.93,0.02,-0.43,0.93,0.02,-0.18,0.93,0.02,-0.34,0.93,0.02,-0.29,0.93,0.02,-0.35,0.93,0.02,-0.27,0.49,0.02,-0.35,0.54,0.02,-0.3,0.67,0.02,-0.48,0.67,0.02,-0.44,0.79,0.02,-0.69,0.93,0.02,-0.86,0.93,0.02,-0.6,0.93,0.02,-0.45,0.44,0.39,0.26,0.14,0.0,0.0,0.0,0.0,-0.1,-0.15,0.0299999999999999,0.2399999999999999,-0.91,0.021505376344086,0.11625,0.052,0.0466666666666666,0.0025,0.0,0.0,0.1784806912325732,0.0,0.185583058032169,False,True,FAILURE,1.0,-0.3143999999999999,20,timeout,False,
2024-02-01 11:17:00-05:00,2024-02-01 11:33:00-05:00,2024-01-31,0.7563038208308712,0.451290203586924,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,16,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,94,17278.75,21,1.36,0.15,-0.88,3,18,LOSS,stop,-1.0444,11,0.18,0.1,-0.07,0.3,0.1,-0.05,0.3,0.15,-0.1,0.47,0.15,-0.43,0.73,0.15,-0.69,0.73,0.15,-0.65,0.82,0.15,-0.53,0.82,0.15,-0.18,0.82,0.15,-0.15,0.82,0.15,-0.21,0.82,0.15,0.02,0.82,0.15,-0.09,0.82,0.15,-0.47,0.82,0.15,-0.31,0.82,0.15,-0.7,1.24,0.15,-1.09,1.32,0.15,-1.28,1.36,0.15,-0.78,1.36,0.15,-1.0,1.36,0.15,-0.88,0.18,0.1,-0.07,0.3,0.1,-0.05,0.3,0.15,-0.1,0.47,0.15,-0.43,0.73,0.15,-0.69,0.73,0.15,-0.65,0.82,0.15,-0.53,0.82,0.15,-0.18,0.6399999999999999,0.52,0.52,0.0899999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,-0.1099999999999999,-0.13,-0.0799999999999999,0.51,-0.6699999999999999,0.1829268292682926,0.1025,0.104,0.0299999999999999,0.01875,0.0,0.0,0.2614758934531878,0.0231455024943137,0.2680485030736041,False,True,FAILURE,1.0,1.09,16,mae_filter_exit,True,16.0
2024-02-06 10:10:00-05:00,2024-02-06 10:15:00-05:00,2024-02-05,1.0,0.5685283423211368,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,95,17611.75,21,1.89,0.55,-0.76,15,12,LOSS,stop,-1.0444,12,0.7,0.0,-0.48,0.7,0.0,-0.42,0.7,0.0,-0.55,0.78,0.0,-0.74,1.27,0.0,-1.11,1.5,0.0,-1.34,1.5,0.0,-1.46,1.8,0.0,-1.51,1.8,0.0,-1.63,1.85,0.0,-1.37,1.85,0.0,-1.46,1.89,0.0,-1.48,1.89,0.0,-0.97,1.89,0.0,-0.23,1.89,0.55,0.46,1.89,0.55,-0.15,1.89,0.55,-0.34,1.89,0.55,-0.4,1.89,0.55,-0.48,1.89,0.55,-0.76,0.7,0.0,-0.48,0.7,0.0,-0.42,0.7,0.0,-0.55,0.78,0.0,-0.74,1.27,0.0,-1.11,1.5,0.0,-1.34,1.5,0.0,-1.46,1.8,0.0,-1.51,1.1,1.1,1.1,0.53,0.0,0.0,0.0,0.0,-1.03,-1.09,-0.96,-0.3999999999999999,-1.8,0.0,0.225,0.22,0.1766666666666666,0.0,0.0,0.0,0.4501567187420081,0.0,0.4562717705177788,False,True,FAILURE,1.0,1.11,5,mae_filter_exit,True,5.0
2024-02-06 10:25:00-05:00,2024-02-06 10:27:00-05:00,2024-02-05,0.9895065336103332,0.5641281245059636,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,96,17600.25,21,2.3,0.05,-1.45,1,12,LOSS,stop,-1.0444,12,0.67,0.05,-0.61,1.0,0.05,-0.8,1.08,0.05,-0.86,1.08,0.05,-0.94,1.43,0.05,-1.22,1.43,0.05,-1.21,1.43,0.05,-1.26,1.61,0.05,-1.5,1.82,0.05,-1.72,2.25,0.05,-2.2,2.25,0.05,-1.95,2.3,0.05,-1.96,2.3,0.05,-1.62,2.3,0.05,-1.39,2.3,0.05,-1.66,2.3,0.05,-1.14,2.3,0.05,-1.09,2.3,0.05,-0.97,2.3,0.05,-1.32,2.3,0.05,-1.45,0.67,0.05,-0.61,1.0,0.05,-0.8,1.08,0.05,-0.86,1.08,0.05,-0.94,1.43,0.05,-1.22,1.43,0.05,-1.21,1.43,0.05,-1.26,1.61,0.05,-1.5,0.94,0.6100000000000001,0.53,0.1800000000000001,0.0,0.0,0.0,0.0,-0.89,-0.7,-0.64,-0.28,-1.56,0.031055900621118,0.20125,0.106,0.06,0.00625,0.0,0.0,0.310388581343727,0.0,0.2940845359513387,False,True,FAILURE,1.0,0.8,2,mae_filter_exit,True,2.0
2024-02-12 14:19:00-05:00,2024-02-12 14:22:00-05:00,2024-02-11,0.9175501255655608,0.4399427356883135,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,97,17944.5,21,1.49,0.33,-1.36,1,6,LOSS,stop,-1.0444,12,0.37,0.33,-0.3,0.99,0.33,-0.88,1.18,0.33,-1.01,1.27,0.33,-1.19,1.27,0.33,-1.07,1.49,0.33,-1.26,1.49,0.33,-1.09,1.49,0.33,-0.91,1.49,0.33,-1.19,1.49,0.33,-1.34,1.49,0.33,-1.08,1.49,0.33,-1.28,1.49,0.33,-1.26,1.49,0.33,-1.08,1.49,0.33,-1.15,1.49,0.33,-1.03,1.49,0.33,-0.89,1.49,0.33,-1.17,1.49,0.33,-1.04,1.49,0.33,-1.36,0.37,0.33,-0.3,0.99,0.33,-0.88,1.18,0.33,-1.01,1.27,0.33,-1.19,1.27,0.33,-1.07,1.49,0.33,-1.26,1.49,0.33,-1.09,1.49,0.33,-0.91,1.12,0.5,0.31,0.2199999999999999,0.0,0.0,0.0,0.0,-0.6100000000000001,-0.03,0.0999999999999999,0.16,-1.16,0.2214765100671141,0.18625,0.062,0.0733333333333333,0.04125,0.0,0.0,0.3770538991406174,0.0,0.2973183719276598,False,True,FAILURE,1.0,1.01,3,mae_filter_exit,True,3.0
2024-02-27 09:41:00-05:00,2024-02-27 09:48:00-05:00,2024-02-26,0.9604610093213696,0.4020885664599765,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,98,17945.0,21,2.92,0.28,-2.61,2,19,LOSS,stop,-1.0444,12,0.54,0.02,-0.15,0.54,0.28,-0.05,0.55,0.28,-0.43,0.63,0.28,-0.55,0.7,0.28,-0.52,0.91,0.28,-0.71,1.14,0.28,-0.98,1.14,0.28,-1.08,1.19,0.28,-1.04,1.19,0.28,-0.76,1.19,0.28,-0.9,1.52,0.28,-1.32,1.52,0.28,-1.24,1.52,0.28,-1.08,1.52,0.28,-1.44,2.01,0.28,-1.71,2.01,0.28,-1.62,2.01,0.28,-1.8,2.92,0.28,-2.42,2.92,0.28,-2.61,0.54,0.02,-0.15,0.54,0.28,-0.05,0.55,0.28,-0.43,0.63,0.28,-0.55,0.7,0.28,-0.52,0.91,0.28,-0.71,1.14,0.28,-0.98,1.14,0.28,-1.08,0.5999999999999999,0.5999999999999999,0.5899999999999999,0.4399999999999999,0.26,0.0,0.0,0.0,-0.93,-1.03,-0.6500000000000001,-0.56,-0.8599999999999999,0.2456140350877193,0.1425,0.1179999999999999,0.1466666666666666,0.035,0.0,0.0,0.2596941882841651,0.0919238815542512,0.3617590950579444,False,True,FAILURE,1.0,0.98,7,mae_filter_exit,True,7.0
2024-03-05 09:36:00-05:00,2024-03-05 09:56:00-05:00,2024-03-04,0.98238240707076,0.4694180470410511,25.0,1.75,20,26.0,24.89,0.9956,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,99,18062.25,21,0.93,1.57,1.04,12,4,WIN,timeout,0.9956,12,0.45,0.12,-0.09,0.64,0.12,-0.52,0.75,0.12,-0.73,0.93,0.12,-0.83,0.93,0.12,-0.48,0.93,0.12,-0.14,0.93,0.33,-0.04,0.93,0.33,-0.13,0.93,0.71,0.01,0.93,0.78,0.67,0.93,0.97,0.9,0.93,1.57,1.28,0.93,1.57,0.66,0.93,1.57,0.61,0.93,1.57,0.65,0.93,1.57,1.12,0.93,1.57,0.82,0.93,1.57,0.64,0.93,1.57,0.86,0.93,1.57,1.04,0.45,0.12,-0.09,0.64,0.12,-0.52,0.75,0.12,-0.73,0.93,0.12,-0.83,0.93,0.12,-0.48,0.93,0.12,-0.14,0.93,0.33,-0.04,0.93,0.33,-0.13,0.48,0.29,0.18,0.0,0.21,0.21,0.21,0.21,-0.04,0.39,0.6,0.35,-0.6000000000000001,0.3548387096774194,0.11625,0.036,0.0,0.04125,0.042,0.07,0.1828690007315931,0.0972111104761179,0.3102073039574849,True,True,RECOVERY,1.0,0.9956,20,timeout,False,
2024-03-13 10:01:00-04:00,2024-03-13 10:05:00-04:00,2024-03-12,1.0,0.4541138962567408,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,100,18309.5,21,1.97,0.26,-1.52,1,11,LOSS,stop,-1.0444,12,0.54,0.26,-0.43,0.54,0.26,-0.42,0.87,0.26,-0.73,1.07,0.26,-0.91,1.2,0.26,-1.04,1.2,0.26,-0.51,1.2,0.26,-0.66,1.2,0.26,-1.13,1.2,0.26,-0.45,1.61,0.26,-1.56,1.97,0.26,-1.84,1.97,0.26,-1.45,1.97,0.26,-0.73,1.97,0.26,-1.02,1.97,0.26,-0.72,1.97,0.26,-0.86,1.97,0.26,-1.27,1.97,0.26,-1.33,1.97,0.26,-1.55,1.97,0.26,-1.52,0.54,0.26,-0.43,0.54,0.26,-0.42,0.87,0.26,-0.73,1.07,0.26,-0.91,1.2,0.26,-1.04,1.2,0.26,-0.51,1.2,0.26,-0.66,1.2,0.26,-1.13,0.6599999999999999,0.6599999999999999,0.3299999999999999,0.0,0.0,0.0,0.0,0.0,-0.7,-0.71,-0.3999999999999999,-0.0899999999999998,-0.94,0.2166666666666666,0.15,0.0659999999999999,0.0,0.0325,0.0,0.0,0.2930017064796722,0.0,0.2746133645691702,False,True,FAILURE,1.0,0.91,4,mae_filter_exit,True,4.0
2024-03-15 09:31:00-04:00,2024-03-15 09:43:00-04:00,2024-03-14,1.0,0.5440460925011857,25.0,1.75,20,43.75,42.64,1.7056,target,12,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,101,18139.75,21,0.97,2.8,1.58,14,3,WIN,target,1.7056,12,0.8,0.5,-0.24,0.8,0.5,-0.06,0.97,0.5,-0.41,0.97,0.5,-0.23,0.97,0.5,-0.2,0.97,0.9,0.9,0.97,1.39,1.36,0.97,1.5,1.05,0.97,1.5,0.34,0.97,1.5,0.68,0.97,1.67,1.62,0.97,1.99,1.78,0.97,2.34,2.28,0.97,2.8,1.56,0.97,2.8,2.43,0.97,2.8,1.78,0.97,2.8,1.88,0.97,2.8,1.88,0.97,2.8,1.79,0.97,2.8,1.58,0.8,0.5,-0.24,0.8,0.5,-0.06,0.97,0.5,-0.41,0.97,0.5,-0.23,0.97,0.5,-0.2,0.97,0.9,0.9,0.97,1.39,1.36,0.97,1.5,1.05,0.1699999999999999,0.1699999999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.29,1.11,1.46,1.25,0.53,1.5463917525773196,0.12125,0.0,0.0,0.1875,0.2,0.3333333333333333,0.0786947084806668,0.4303798156446067,0.7066710186299058,True,True,RECOVERY,1.0,1.7056,12,target,False,
2024-03-26 15:56:00-04:00,2024-03-26 16:00:00-04:00,2024-03-25,1.0,0.4352570746016968,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,102,18440.75,21,1.33,0.06,-1.31,1,18,LOSS,stop,-1.0444,12,0.36,0.06,-0.15,0.37,0.06,-0.3,0.56,0.06,-0.39,1.29,0.06,-1.11,1.29,0.06,-0.79,1.29,0.06,-0.92,1.29,0.06,-0.95,1.29,0.06,-0.85,1.29,0.06,-1.02,1.29,0.06,-1.01,1.29,0.06,-1.0,1.29,0.06,-1.04,1.29,0.06,-0.95,1.29,0.06,-1.09,1.29,0.06,-1.09,1.29,0.06,-1.22,1.29,0.06,-1.19,1.33,0.06,-1.28,1.33,0.06,-1.26,1.33,0.06,-1.31,0.36,0.06,-0.15,0.37,0.06,-0.3,0.56,0.06,-0.39,1.29,0.06,-1.11,1.29,0.06,-0.79,1.29,0.06,-0.92,1.29,0.06,-0.95,1.29,0.06,-0.85,0.93,0.92,0.73,0.0,0.0,0.0,0.0,0.0,-0.7,-0.55,-0.4599999999999999,-0.0599999999999999,-1.23,0.0465116279069767,0.16125,0.146,0.0,0.0075,0.0,0.0,0.4491499908557433,0.0,0.3516796431819326,False,True,FAILURE,1.0,1.11,4,mae_filter_exit,True,4.0
2024-04-01 10:39:00-04:00,2024-04-01 10:59:00-04:00,2024-03-31,1.0,0.5447223734827592,25.0,1.75,20,6.25,5.140000000000001,0.2056,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,103,18488.25,21,0.87,0.88,0.25,13,5,WIN,timeout,0.2056,12,0.36,0.19,-0.29,0.58,0.19,-0.31,0.69,0.19,-0.62,0.69,0.19,-0.4,0.87,0.19,-0.64,0.87,0.19,-0.35,0.87,0.19,-0.29,0.87,0.19,-0.51,0.87,0.19,-0.12,0.87,0.19,-0.27,0.87,0.19,0.08,0.87,0.53,0.5,0.87,0.88,0.61,0.87,0.88,0.63,0.87,0.88,0.54,0.87,0.88,0.57,0.87,0.88,0.24,0.87,0.88,0.26,0.87,0.88,0.36,0.87,0.88,0.25,0.36,0.19,-0.29,0.58,0.19,-0.31,0.69,0.19,-0.62,0.69,0.19,-0.4,0.87,0.19,-0.64,0.87,0.19,-0.35,0.87,0.19,-0.29,0.87,0.19,-0.51,0.51,0.29,0.18,0.0,0.0,0.0,0.0,0.0,-0.22,-0.2,0.1099999999999999,0.13,-0.6799999999999999,0.2183908045977011,0.10875,0.036,0.0,0.02375,0.0,0.0,0.1854723699099141,0.0,0.1451046420444816,True,True,RECOVERY,1.0,0.2056,20,timeout,False,
